reporter	best_category	count
AALA_10	PCR_chimera	13
AALA_10	spacer_not_cloned	13
AALA_10	ambiguous_deletion	1
AALA_2	full_length	274
AALA_2	spacer_not_cloned	4
AALA_2	PCR_chimera	2
AALA_3	full_length	519
AALA_3	PCR_chimera	13
AALA_3	ambiguous_deletion	2
AALA_4	full_length	479
AALA_4	PCR_chimera	116
AALA_4	spacer_not_cloned	17
AALA_4	ambiguous_deletion	5
AALA_5	full_length	416
AALA_5	PCR_chimera	21
AALA_5	ambiguous_deletion	2
AALA_6	full_length	876
AALA_6	spacer_not_cloned	38
AALA_6	ambiguous_deletion	27
AALA_6	PCR_chimera	12
AALA_7	full_length	749
AALA_7	PCR_chimera	3
AALA_7	ambiguous_deletion	2
AALA_8	full_length	93
AALA_9	full_length	643
AALA_9	PCR_chimera	6
AALA_9	ambiguous_deletion	2
AALB_1	full_length	318
AALB_1	PCR_chimera	10
AALB_1	ambiguous_deletion	4
AALB_1	spacer_not_cloned	1
AALB_10	full_length	177
AALB_10	ambiguous_deletion	4
AALB_10	PCR_chimera	1
AALB_2	full_length	253
AALB_2	PCR_chimera	3
AALB_2	ambiguous_deletion	1
AALB_3	full_length	23
AALB_4	spacer_not_cloned	23
AALB_4	full_length	17
AALB_4	PCR_chimera	1
AALB_5	full_length	50
AALB_5	spacer_not_cloned	5
AALB_5	ambiguous_deletion	1
AALB_6	full_length	939
AALB_6	spacer_not_cloned	25
AALB_6	ambiguous_deletion	17
AALB_6	PCR_chimera	10
AALB_7	full_length	291
AALB_7	spacer_not_cloned	23
AALB_7	PCR_chimera	19
AALB_7	ambiguous_deletion	13
AALB_8	full_length	122
AALB_8	spacer_not_cloned	16
AALB_8	PCR_chimera	14
AALB_8	ambiguous_deletion	1
AALB_9	full_length	698
AALB_9	spacer_not_cloned	22
AALB_9	PCR_chimera	7
AALB_9	ambiguous_deletion	4
AALL_1	full_length	33
AALL_10	full_length	286
AALL_10	ambiguous_deletion	72
AALL_10	PCR_chimera	6
AALL_10	spacer_not_cloned	2
AALL_2	full_length	1453
AALL_2	PCR_chimera	65
AALL_2	ambiguous_deletion	12
AALL_2	spacer_not_cloned	5
AALL_3	full_length	361
AALL_3	spacer_not_cloned	3
AALL_3	PCR_chimera	2
AALL_3	ambiguous_deletion	1
AALL_4	full_length	883
AALL_4	ambiguous_deletion	10
AALL_4	PCR_chimera	6
AALL_5	full_length	444
AALL_5	spacer_not_cloned	57
AALL_5	PCR_chimera	41
AALL_5	ambiguous_deletion	4
AALL_6	full_length	94
AALL_6	spacer_not_cloned	15
AALL_7	ambiguous_deletion	82
AALL_7	full_length	66
AALL_7	spacer_not_cloned	12
AALL_8	full_length	83
AALL_8	PCR_chimera	29
AALL_8	spacer_not_cloned	23
AALL_8	ambiguous_deletion	10
AALL_9	full_length	129
AALL_9	PCR_chimera	42
AALL_9	ambiguous_deletion	40
AALS_1	full_length	767
AALS_1	PCR_chimera	11
AALS_1	ambiguous_deletion	4
AALS_10	full_length	349
AALS_10	PCR_chimera	36
AALS_10	spacer_not_cloned	22
AALS_10	ambiguous_deletion	5
AALS_2	full_length	1946
AALS_2	spacer_not_cloned	27
AALS_2	PCR_chimera	16
AALS_2	ambiguous_deletion	14
AALS_3	full_length	119
AALS_3	PCR_chimera	42
AALS_4	full_length	353
AALS_4	ambiguous_deletion	35
AALS_4	PCR_chimera	30
AALS_4	spacer_not_cloned	29
AALS_5	full_length	1238
AALS_5	PCR_chimera	75
AALS_5	spacer_not_cloned	71
AALS_5	ambiguous_deletion	8
AALS_6	full_length	237
AALS_6	spacer_not_cloned	48
AALS_6	PCR_chimera	6
AALS_6	ambiguous_deletion	3
AALS_7	full_length	842
AALS_7	ambiguous_deletion	359
AALS_7	PCR_chimera	60
AALS_7	PRE-SPACER_mispriming	1
AALS_7	spacer_not_cloned	1
AALS_8	full_length	116
AALS_8	PCR_chimera	5
AALS_8	ambiguous_deletion	1
AALS_9	full_length	296
AALS_9	spacer_not_cloned	25
AALS_9	PCR_chimera	13
AALS_9	ambiguous_deletion	2
AALp_1	full_length	82
AALp_1	spacer_not_cloned	5
AALp_1	ambiguous_deletion	1
AALp_10	full_length	1387
AALp_10	spacer_not_cloned	64
AALp_10	ambiguous_deletion	21
AALp_10	PCR_chimera	8
AALp_2	full_length	235
AALp_2	PCR_chimera	10
AALp_2	ambiguous_deletion	3
AALp_3	full_length	188
AALp_3	PCR_chimera	33
AALp_3	ambiguous_deletion	31
AALp_3	spacer_not_cloned	7
AALp_4	full_length	1684
AALp_4	PCR_chimera	52
AALp_4	spacer_not_cloned	22
AALp_4	ambiguous_deletion	12
AALp_5	full_length	628
AALp_5	PCR_chimera	9
AALp_5	ambiguous_deletion	2
AALp_6	full_length	377
AALp_6	PCR_chimera	74
AALp_6	ambiguous_deletion	4
AALp_7	full_length	612
AALp_7	spacer_not_cloned	33
AALp_7	PCR_chimera	31
AALp_7	ambiguous_deletion	2
AALp_8	full_length	892
AALp_8	spacer_not_cloned	40
AALp_8	PCR_chimera	10
AALp_8	ambiguous_deletion	4
AALp_9	full_length	709
AALp_9	PCR_chimera	114
AALp_9	ambiguous_deletion	4
AASA_1	full_length	724
AASA_1	spacer_not_cloned	31
AASA_1	PCR_chimera	10
AASA_1	ambiguous_deletion	5
AASA_10	full_length	1059
AASA_10	PCR_chimera	9
AASA_10	spacer_not_cloned	9
AASA_10	ambiguous_deletion	6
AASA_2	full_length	513
AASA_2	PCR_chimera	20
AASA_2	ambiguous_deletion	1
AASA_3	full_length	218
AASA_3	spacer_not_cloned	45
AASA_3	ambiguous_deletion	1
AASA_4	full_length	2245
AASA_4	spacer_not_cloned	29
AASA_4	PCR_chimera	16
AASA_4	ambiguous_deletion	10
AASA_5	full_length	207
AASA_5	PCR_chimera	2
AASA_5	ambiguous_deletion	2
AASA_6	full_length	417
AASA_6	ambiguous_deletion	25
AASA_6	PCR_chimera	7
AASA_7	full_length	259
AASA_7	spacer_not_cloned	56
AASA_7	PCR_chimera	36
AASA_7	ambiguous_deletion	5
AASA_8	full_length	780
AASA_8	PCR_chimera	23
AASA_8	ambiguous_deletion	4
AASA_9	full_length	624
AASA_9	PCR_chimera	110
AASA_9	ambiguous_deletion	5
AASB_1	full_length	217
AASB_1	spacer_not_cloned	13
AASB_1	PCR_chimera	4
AASB_1	ambiguous_deletion	3
AASB_10	full_length	200
AASB_10	ambiguous_deletion	36
AASB_10	PCR_chimera	10
AASB_2	full_length	85
AASB_2	spacer_not_cloned	19
AASB_2	PCR_chimera	6
AASB_2	ambiguous_deletion	1
AASB_3	full_length	711
AASB_3	spacer_not_cloned	51
AASB_3	PCR_chimera	8
AASB_3	ambiguous_deletion	6
AASB_4	full_length	987
AASB_4	ambiguous_deletion	23
AASB_4	spacer_not_cloned	16
AASB_4	PCR_chimera	8
AASB_5	full_length	437
AASB_5	ambiguous_deletion	64
AASB_5	spacer_not_cloned	9
AASB_5	PCR_chimera	6
AASB_5	spliced-GTACAA_132_AGGCTC_232	2
AASB_6	spacer_not_cloned	39
AASB_6	full_length	25
AASB_6	spliced-GTACAA_132_AGGCTC_232	5
AASB_6	PRE-SPACER_mispriming	4
AASB_7	full_length	1230
AASB_7	PCR_chimera	76
AASB_7	ambiguous_deletion	14
AASB_7	spacer_not_cloned	2
AASB_8	full_length	962
AASB_8	PCR_chimera	12
AASB_8	ambiguous_deletion	7
AASB_9	full_length	528
AASB_9	PCR_chimera	180
AASB_9	spacer_not_cloned	14
AASB_9	ambiguous_deletion	11
AASL_1	full_length	375
AASL_1	ambiguous_deletion	29
AASL_1	PCR_chimera	17
AASL_1	spacer_not_cloned	3
AASL_10	full_length	303
AASL_10	PCR_chimera	3
AASL_10	ambiguous_deletion	1
AASL_2	full_length	520
AASL_2	PCR_chimera	132
AASL_2	spacer_not_cloned	46
AASL_2	ambiguous_deletion	4
AASL_3	full_length	88
AASL_3	ambiguous_deletion	80
AASL_3	PCR_chimera	4
AASL_4	full_length	462
AASL_4	PCR_chimera	66
AASL_4	spacer_not_cloned	64
AASL_4	ambiguous_deletion	63
AASL_5	full_length	1026
AASL_5	spacer_not_cloned	10
AASL_5	ambiguous_deletion	7
AASL_5	PCR_chimera	5
AASL_6	full_length	117
AASL_6	spacer_not_cloned	8
AASL_6	PCR_chimera	1
AASL_7	full_length	186
AASL_7	PCR_chimera	21
AASL_7	ambiguous_deletion	21
AASL_7	spacer_not_cloned	1
AASL_8	full_length	146
AASL_8	ambiguous_deletion	7
AASL_8	PCR_chimera	5
AASL_9	full_length	158
AASL_9	PCR_chimera	102
AASL_9	ambiguous_deletion	6
AASS_1	full_length	74
AASS_1	PCR_chimera	45
AASS_10	full_length	319
AASS_10	spacer_not_cloned	28
AASS_10	ambiguous_deletion	8
AASS_10	PCR_chimera	6
AASS_2	PCR_chimera	94
AASS_2	full_length	55
AASS_2	ambiguous_deletion	2
AASS_3	full_length	246
AASS_3	ambiguous_deletion	5
AASS_3	PCR_chimera	2
AASS_4	full_length	57
AASS_4	spacer_not_cloned	2
AASS_5	full_length	585
AASS_5	spacer_not_cloned	25
AASS_5	PCR_chimera	6
AASS_5	ambiguous_deletion	6
AASS_6	full_length	49
AASS_6	spacer_not_cloned	25
AASS_6	PCR_chimera	3
AASS_7	full_length	427
AASS_7	PCR_chimera	9
AASS_7	ambiguous_deletion	5
AASS_8	full_length	332
AASS_8	PCR_chimera	82
AASS_8	spacer_not_cloned	10
AASS_8	ambiguous_deletion	1
AASS_9	full_length	130
AASS_9	PCR_chimera	5
AASS_9	ambiguous_deletion	1
AASp_1	full_length	44
AASp_1	spacer_not_cloned	41
AASp_1	PCR_chimera	1
AASp_10	full_length	191
AASp_10	spacer_not_cloned	17
AASp_10	ambiguous_deletion	4
AASp_10	PCR_chimera	3
AASp_2	full_length	351
AASp_2	PCR_chimera	59
AASp_2	ambiguous_deletion	8
AASp_2	spacer_not_cloned	2
AASp_3	full_length	483
AASp_3	PCR_chimera	165
AASp_3	ambiguous_deletion	59
AASp_3	spacer_not_cloned	11
AASp_4	full_length	540
AASp_4	PCR_chimera	66
AASp_4	spacer_not_cloned	8
AASp_4	ambiguous_deletion	7
AASp_5	full_length	104
AASp_5	PCR_chimera	1
AASp_5	ambiguous_deletion	1
AASp_6	full_length	280
AASp_6	PCR_chimera	98
AASp_6	ambiguous_deletion	6
AASp_7	full_length	1092
AASp_7	PCR_chimera	11
AASp_7	ambiguous_deletion	10
AASp_8	full_length	308
AASp_8	PCR_chimera	34
AASp_8	spacer_not_cloned	16
AASp_8	ambiguous_deletion	2
AASp_9	full_length	82
AASp_9	PCR_chimera	1
AApA_1	full_length	1256
AApA_1	PCR_chimera	173
AApA_1	spacer_not_cloned	13
AApA_1	ambiguous_deletion	10
AApA_10	full_length	117
AApA_10	PCR_chimera	2
AApA_2	full_length	361
AApA_2	ambiguous_deletion	41
AApA_2	PCR_chimera	1
AApA_3	full_length	81
AApA_3	ambiguous_deletion	10
AApA_4	full_length	71
AApA_4	PCR_chimera	2
AApA_5	full_length	663
AApA_5	PCR_chimera	22
AApA_5	ambiguous_deletion	12
AApA_6	full_length	79
AApA_6	PCR_chimera	1
AApA_7	full_length	267
AApA_7	spacer_not_cloned	44
AApA_7	PCR_chimera	2
AApA_7	ambiguous_deletion	1
AApA_8	full_length	1158
AApA_8	PCR_chimera	7
AApA_8	ambiguous_deletion	5
AApA_9	full_length	1613
AApA_9	PCR_chimera	292
AApA_9	ambiguous_deletion	5
AApA_9	spacer_not_cloned	2
AApB_1	full_length	460
AApB_1	PCR_chimera	28
AApB_1	ambiguous_deletion	5
AApB_10	full_length	732
AApB_10	PCR_chimera	9
AApB_10	ambiguous_deletion	9
AApB_2	full_length	46
AApB_2	PCR_chimera	2
AApB_2	ambiguous_deletion	1
AApB_3	full_length	52
AApB_3	PCR_chimera	6
AApB_3	spacer_not_cloned	2
AApB_3	ambiguous_deletion	1
AApB_4	full_length	263
AApB_4	spacer_not_cloned	20
AApB_4	ambiguous_deletion	5
AApB_4	PCR_chimera	1
AApB_5	full_length	873
AApB_5	PCR_chimera	220
AApB_5	spacer_not_cloned	11
AApB_5	ambiguous_deletion	10
AApB_6	full_length	453
AApB_6	spacer_not_cloned	38
AApB_6	PCR_chimera	5
AApB_6	ambiguous_deletion	2
AApB_7	full_length	203
AApB_7	PCR_chimera	53
AApB_7	ambiguous_deletion	5
AApB_8	full_length	239
AApB_8	PCR_chimera	129
AApB_8	spacer_not_cloned	8
AApB_8	ambiguous_deletion	5
AApB_9	full_length	375
AApB_9	PCR_chimera	75
AApB_9	ambiguous_deletion	25
AApB_9	spacer_not_cloned	21
AApL_1	full_length	200
AApL_1	spacer_not_cloned	94
AApL_1	ambiguous_deletion	9
AApL_10	full_length	189
AApL_10	PCR_chimera	9
AApL_10	ambiguous_deletion	1
AApL_2	full_length	109
AApL_2	PCR_chimera	51
AApL_2	PRE-SPACER_mispriming	1
AApL_3	full_length	472
AApL_3	PCR_chimera	58
AApL_3	spacer_not_cloned	41
AApL_3	ambiguous_deletion	3
AApL_4	full_length	945
AApL_4	ambiguous_deletion	267
AApL_4	spacer_not_cloned	22
AApL_4	PCR_chimera	18
AApL_4	spliced-GTACAA_132_CTCCGA_228	1
AApL_5	full_length	525
AApL_5	PCR_chimera	62
AApL_5	spacer_not_cloned	47
AApL_5	ambiguous_deletion	5
AApL_6	full_length	1590
AApL_6	PCR_chimera	15
AApL_6	ambiguous_deletion	9
AApL_6	spliced-GTACAA_132_CTCCGA_228	3
AApL_6	spacer_not_cloned	1
AApL_7	full_length	331
AApL_7	ambiguous_deletion	14
AApL_7	PCR_chimera	4
AApL_8	full_length	98
AApL_8	PCR_chimera	4
AApL_8	ambiguous_deletion	2
AApL_9	full_length	309
AApL_9	PCR_chimera	55
AApL_9	ambiguous_deletion	3
AApS_1	full_length	429
AApS_1	ambiguous_deletion	63
AApS_1	spacer_not_cloned	35
AApS_1	PCR_chimera	3
AApS_10	full_length	1504
AApS_10	spacer_not_cloned	35
AApS_10	ambiguous_deletion	13
AApS_10	PCR_chimera	10
AApS_2	full_length	186
AApS_2	PCR_chimera	38
AApS_2	ambiguous_deletion	1
AApS_3	full_length	401
AApS_3	PCR_chimera	121
AApS_3	ambiguous_deletion	5
AApS_3	spacer_not_cloned	2
AApS_4	full_length	307
AApS_4	PCR_chimera	5
AApS_4	spacer_not_cloned	4
AApS_4	ambiguous_deletion	3
AApS_5	full_length	206
AApS_5	PCR_chimera	35
AApS_5	ambiguous_deletion	6
AApS_6	full_length	334
AApS_6	spacer_not_cloned	13
AApS_6	PCR_chimera	6
AApS_6	ambiguous_deletion	3
AApS_7	full_length	28
AApS_7	spacer_not_cloned	6
AApS_7	ambiguous_deletion	1
AApS_8	full_length	529
AApS_8	PCR_chimera	123
AApS_8	ambiguous_deletion	4
AApS_8	spacer_not_cloned	3
AApS_9	full_length	359
AApS_9	PCR_chimera	52
AApS_9	ambiguous_deletion	1
AApp_1	full_length	780
AApp_1	ambiguous_deletion	33
AApp_1	PCR_chimera	9
AApp_10	full_length	450
AApp_10	spliced-GTACAA_132_CTCCGA_228	6
AApp_10	ambiguous_deletion	5
AApp_10	PCR_chimera	4
AApp_2	full_length	354
AApp_2	PCR_chimera	11
AApp_2	spacer_not_cloned	7
AApp_2	ambiguous_deletion	2
AApp_3	full_length	123
AApp_3	spacer_not_cloned	52
AApp_3	PCR_chimera	2
AApp_3	ambiguous_deletion	2
AApp_4	full_length	909
AApp_4	PCR_chimera	116
AApp_4	spacer_not_cloned	23
AApp_4	ambiguous_deletion	21
AApp_4	spliced-GTACAA_132_CTCCGA_228	5
AApp_5	full_length	88
AApp_5	PCR_chimera	15
AApp_6	full_length	334
AApp_6	PCR_chimera	60
AApp_6	ambiguous_deletion	5
AApp_7	full_length	145
AApp_7	ambiguous_deletion	23
AApp_7	PCR_chimera	8
AApp_8	full_length	369
AApp_8	PCR_chimera	78
AApp_8	spacer_not_cloned	17
AApp_8	ambiguous_deletion	3
AApp_9	full_length	679
AApp_9	PCR_chimera	22
AApp_9	ambiguous_deletion	10
ABAA_1	full_length	1565
ABAA_1	PCR_chimera	41
ABAA_1	ambiguous_deletion	11
ABAA_1	spacer_not_cloned	3
ABAA_10	full_length	365
ABAA_10	spacer_not_cloned	69
ABAA_10	PCR_chimera	8
ABAA_10	ambiguous_deletion	6
ABAA_2	full_length	70
ABAA_2	PCR_chimera	1
ABAA_3	full_length	247
ABAA_3	spacer_not_cloned	34
ABAA_3	ambiguous_deletion	31
ABAA_3	PCR_chimera	21
ABAA_4	full_length	537
ABAA_4	ambiguous_deletion	52
ABAA_4	PCR_chimera	27
ABAA_4	spacer_not_cloned	12
ABAA_5	full_length	1685
ABAA_5	PCR_chimera	52
ABAA_5	ambiguous_deletion	19
ABAA_5	spacer_not_cloned	2
ABAA_6	full_length	198
ABAA_6	spacer_not_cloned	12
ABAA_6	PCR_chimera	4
ABAA_6	ambiguous_deletion	3
ABAA_7	full_length	56
ABAA_8	full_length	1086
ABAA_8	PCR_chimera	203
ABAA_8	ambiguous_deletion	9
ABAA_9	full_length	1383
ABAA_9	ambiguous_deletion	41
ABAA_9	spacer_not_cloned	41
ABAA_9	PCR_chimera	18
ABAB_1	full_length	1196
ABAB_1	ambiguous_deletion	506
ABAB_1	PCR_chimera	177
ABAB_1	spliced-GTACAA_132_CCTCGA_261	13
ABAB_1	AG_junction_high_mismatch-GTACAA_132_CCTCGA_261	1
ABAB_1	spliced-CGAGCT_126_CCTCGA_261	1
ABAB_10	full_length	135
ABAB_10	PCR_chimera	23
ABAB_10	ambiguous_deletion	10
ABAB_10	spacer_not_cloned	3
ABAB_2	full_length	1237
ABAB_2	PCR_chimera	249
ABAB_2	ambiguous_deletion	34
ABAB_2	spacer_not_cloned	8
ABAB_3	full_length	684
ABAB_3	PCR_chimera	258
ABAB_3	ambiguous_deletion	69
ABAB_3	spacer_not_cloned	23
ABAB_4	full_length	108
ABAB_4	spacer_not_cloned	19
ABAB_4	PCR_chimera	13
ABAB_4	ambiguous_deletion	2
ABAB_5	full_length	828
ABAB_5	PCR_chimera	84
ABAB_5	spacer_not_cloned	45
ABAB_5	ambiguous_deletion	29
ABAB_5	spliced-GTACAA_132_CCTCGA_261	1
ABAB_6	full_length	164
ABAB_6	ambiguous_deletion	37
ABAB_6	PCR_chimera	34
ABAB_6	spliced-GTACAA_132_CCTCGA_261	5
ABAB_7	full_length	558
ABAB_7	ambiguous_deletion	24
ABAB_7	spacer_not_cloned	16
ABAB_7	PCR_chimera	15
ABAB_8	full_length	68
ABAB_8	AG_junction_high_mismatch-GTACAA_132_CCTCGA_261	7
ABAB_8	PCR_chimera	2
ABAB_8	ambiguous_deletion	2
ABAB_9	full_length	223
ABAB_9	spacer_not_cloned	37
ABAB_9	ambiguous_deletion	9
ABAB_9	PCR_chimera	6
ABAL_1	full_length	665
ABAL_1	spacer_not_cloned	8
ABAL_1	PCR_chimera	6
ABAL_1	ambiguous_deletion	6
ABAL_10	full_length	190
ABAL_10	PCR_chimera	26
ABAL_10	ambiguous_deletion	1
ABAL_2	full_length	226
ABAL_2	ambiguous_deletion	51
ABAL_2	PCR_chimera	44
ABAL_2	spacer_not_cloned	1
ABAL_3	full_length	283
ABAL_3	ambiguous_deletion	5
ABAL_3	PCR_chimera	2
ABAL_4	full_length	1232
ABAL_4	PCR_chimera	17
ABAL_4	ambiguous_deletion	13
ABAL_4	spacer_not_cloned	2
ABAL_5	full_length	114
ABAL_5	ambiguous_deletion	2
ABAL_6	full_length	143
ABAL_6	ambiguous_deletion	7
ABAL_6	PCR_chimera	4
ABAL_6	spliced-GTACAA_132_ACTATA_262	4
ABAL_6	AG_junction_high_mismatch-GTACAA_132_GATCTA_272	1
ABAL_7	full_length	170
ABAL_7	spacer_not_cloned	33
ABAL_7	ambiguous_deletion	5
ABAL_7	PCR_chimera	2
ABAL_8	full_length	80
ABAL_8	ambiguous_deletion	18
ABAL_8	spacer_not_cloned	13
ABAL_8	PCR_chimera	1
ABAL_9	full_length	24
ABAL_9	spacer_not_cloned	23
ABAL_9	ambiguous_deletion	1
ABAS_1	full_length	192
ABAS_1	PCR_chimera	5
ABAS_10	full_length	826
ABAS_10	PCR_chimera	455
ABAS_10	ambiguous_deletion	6
ABAS_10	spacer_not_cloned	5
ABAS_2	full_length	61
ABAS_2	PCR_chimera	31
ABAS_2	ambiguous_deletion	2
ABAS_3	full_length	71
ABAS_3	PCR_chimera	7
ABAS_3	ambiguous_deletion	1
ABAS_4	full_length	956
ABAS_4	PCR_chimera	16
ABAS_4	ambiguous_deletion	9
ABAS_5	full_length	171
ABAS_5	spacer_not_cloned	22
ABAS_5	ambiguous_deletion	9
ABAS_5	PCR_chimera	2
ABAS_6	full_length	167
ABAS_6	PCR_chimera	2
ABAS_6	ambiguous_deletion	1
ABAS_7	full_length	302
ABAS_7	PCR_chimera	59
ABAS_7	ambiguous_deletion	17
ABAS_8	full_length	276
ABAS_8	PCR_chimera	97
ABAS_8	spacer_not_cloned	22
ABAS_8	ambiguous_deletion	8
ABAS_9	full_length	95
ABAS_9	spacer_not_cloned	24
ABAS_9	PCR_chimera	22
ABAp_1	full_length	121
ABAp_1	PCR_chimera	117
ABAp_1	ambiguous_deletion	41
ABAp_10	full_length	934
ABAp_10	PCR_chimera	18
ABAp_10	ambiguous_deletion	11
ABAp_10	spliced-GTACAA_132_CTCCGA_261	3
ABAp_2	full_length	158
ABAp_2	PCR_chimera	30
ABAp_2	ambiguous_deletion	4
ABAp_2	spliced-GTACAA_132_CTCCGA_261	3
ABAp_3	full_length	1042
ABAp_3	PCR_chimera	83
ABAp_3	ambiguous_deletion	81
ABAp_3	AG_junction_high_mismatch-GTACAA_132_CTCCGA_261	1
ABAp_4	full_length	751
ABAp_4	PCR_chimera	245
ABAp_4	ambiguous_deletion	12
ABAp_4	spliced-GTACAA_132_CTCCGA_261	2
ABAp_5	PCR_chimera	239
ABAp_5	full_length	176
ABAp_5	spacer_not_cloned	17
ABAp_5	ambiguous_deletion	10
ABAp_6	PCR_chimera	117
ABAp_6	full_length	63
ABAp_6	spacer_not_cloned	27
ABAp_6	ambiguous_deletion	1
ABAp_7	full_length	145
ABAp_7	spacer_not_cloned	75
ABAp_7	ambiguous_deletion	12
ABAp_8	full_length	23
ABAp_8	PCR_chimera	12
ABAp_9	full_length	1003
ABAp_9	ambiguous_deletion	69
ABAp_9	spacer_not_cloned	33
ABAp_9	PCR_chimera	13
ABBA_1	full_length	269
ABBA_1	spacer_not_cloned	27
ABBA_1	ambiguous_deletion	4
ABBA_10	full_length	1701
ABBA_10	ambiguous_deletion	66
ABBA_10	PCR_chimera	29
ABBA_10	spacer_not_cloned	20
ABBA_2	full_length	406
ABBA_2	ambiguous_deletion	8
ABBA_2	PCR_chimera	6
ABBA_3	full_length	765
ABBA_3	spacer_not_cloned	44
ABBA_3	ambiguous_deletion	11
ABBA_3	PRE-SPACER_mispriming	10
ABBA_3	PCR_chimera	9
ABBA_4	full_length	2684
ABBA_4	PCR_chimera	334
ABBA_4	spacer_not_cloned	110
ABBA_4	ambiguous_deletion	53
ABBA_5	full_length	777
ABBA_5	PCR_chimera	51
ABBA_5	spacer_not_cloned	50
ABBA_5	ambiguous_deletion	35
ABBA_6	full_length	533
ABBA_6	ambiguous_deletion	67
ABBA_6	PCR_chimera	17
ABBA_7	full_length	1085
ABBA_7	PCR_chimera	30
ABBA_7	spacer_not_cloned	24
ABBA_7	ambiguous_deletion	10
ABBA_8	full_length	917
ABBA_8	ambiguous_deletion	98
ABBA_8	PCR_chimera	45
ABBA_9	full_length	109
ABBA_9	spacer_not_cloned	94
ABBA_9	PCR_chimera	2
ABBB_1	full_length	69
ABBB_1	PCR_chimera	6
ABBB_1	ambiguous_deletion	3
ABBB_10	PCR_chimera	76
ABBB_10	full_length	23
ABBB_10	ambiguous_deletion	2
ABBB_2	full_length	437
ABBB_2	PCR_chimera	58
ABBB_2	spacer_not_cloned	28
ABBB_2	ambiguous_deletion	21
ABBB_3	full_length	817
ABBB_3	ambiguous_deletion	47
ABBB_3	PCR_chimera	27
ABBB_3	spacer_not_cloned	3
ABBB_4	full_length	243
ABBB_4	PCR_chimera	42
ABBB_4	spacer_not_cloned	30
ABBB_4	ambiguous_deletion	6
ABBB_5	spacer_not_cloned	46
ABBB_5	full_length	13
ABBB_5	ambiguous_deletion	1
ABBB_6	full_length	97
ABBB_6	spacer_not_cloned	14
ABBB_6	ambiguous_deletion	11
ABBB_6	PCR_chimera	5
ABBB_7	full_length	176
ABBB_7	PCR_chimera	41
ABBB_7	ambiguous_deletion	10
ABBB_7	spacer_not_cloned	3
ABBB_8	full_length	179
ABBB_8	ambiguous_deletion	9
ABBB_8	PCR_chimera	6
ABBB_9	full_length	407
ABBB_9	ambiguous_deletion	17
ABBB_9	PCR_chimera	14
ABBB_9	spacer_not_cloned	13
ABBL_1	full_length	255
ABBL_1	PCR_chimera	46
ABBL_1	ambiguous_deletion	5
ABBL_10	full_length	77
ABBL_10	ambiguous_deletion	1
ABBL_2	full_length	85
ABBL_2	ambiguous_deletion	10
ABBL_2	PCR_chimera	1
ABBL_3	full_length	394
ABBL_3	PCR_chimera	48
ABBL_3	spacer_not_cloned	31
ABBL_3	ambiguous_deletion	18
ABBL_4	full_length	165
ABBL_4	spacer_not_cloned	23
ABBL_4	PCR_chimera	3
ABBL_4	ambiguous_deletion	3
ABBL_4	RE_not_cloned	1
ABBL_5	full_length	417
ABBL_5	ambiguous_deletion	26
ABBL_5	PCR_chimera	9
ABBL_5	spacer_not_cloned	1
ABBL_6	full_length	41
ABBL_6	PCR_chimera	4
ABBL_6	ambiguous_deletion	1
ABBL_7	full_length	326
ABBL_7	PCR_chimera	51
ABBL_7	spacer_not_cloned	18
ABBL_7	ambiguous_deletion	15
ABBL_8	full_length	160
ABBL_8	PCR_chimera	4
ABBL_8	ambiguous_deletion	4
ABBL_9	full_length	157
ABBL_9	spacer_not_cloned	106
ABBL_9	ambiguous_deletion	7
ABBS_1	full_length	485
ABBS_1	ambiguous_deletion	19
ABBS_1	PCR_chimera	3
ABBS_10	full_length	620
ABBS_10	ambiguous_deletion	48
ABBS_10	PCR_chimera	24
ABBS_2	full_length	171
ABBS_2	PCR_chimera	66
ABBS_2	ambiguous_deletion	18
ABBS_3	full_length	174
ABBS_3	PCR_chimera	9
ABBS_3	ambiguous_deletion	5
ABBS_3	spacer_not_cloned	5
ABBS_4	ambiguous_deletion	433
ABBS_4	full_length	100
ABBS_4	spacer_not_cloned	7
ABBS_4	PCR_chimera	4
ABBS_5	full_length	855
ABBS_5	ambiguous_deletion	20
ABBS_5	PCR_chimera	15
ABBS_5	spacer_not_cloned	11
ABBS_6	full_length	145
ABBS_6	ambiguous_deletion	4
ABBS_6	PCR_chimera	2
ABBS_6	PRE-SPACER_mispriming	1
ABBS_7	full_length	390
ABBS_7	spacer_not_cloned	25
ABBS_7	ambiguous_deletion	13
ABBS_7	PCR_chimera	2
ABBS_8	full_length	30
ABBS_8	ambiguous_deletion	14
ABBS_9	full_length	340
ABBS_9	PCR_chimera	109
ABBS_9	ambiguous_deletion	13
ABBp_1	full_length	37
ABBp_1	ambiguous_deletion	1
ABBp_10	full_length	124
ABBp_10	PCR_chimera	22
ABBp_10	spacer_not_cloned	11
ABBp_10	ambiguous_deletion	5
ABBp_2	full_length	536
ABBp_2	spacer_not_cloned	28
ABBp_2	ambiguous_deletion	19
ABBp_2	PCR_chimera	17
ABBp_2	PRE-SPACER_mispriming	1
ABBp_3	full_length	147
ABBp_3	PCR_chimera	30
ABBp_3	ambiguous_deletion	5
ABBp_4	full_length	178
ABBp_4	spacer_not_cloned	38
ABBp_4	PCR_chimera	29
ABBp_4	ambiguous_deletion	8
