reporter	class	count
BSBA_4	full_length	96
BSBA_4	chimeric	89
BSBA_4	ambiguous	32
BSBA_5	full_length	22
BSBA_5	chimeric	13
BSBA_5	ambiguous	1
BSBA_6	full_length	18
BSBA_6	chimeric	17
BSBA_7	full_length	52
BSBA_7	chimeric	43
BSBA_7	ambiguous	4
BSBA_8	full_length	126
BSBA_8	ambiguous	1
BSBA_8	chimeric	1
BSBA_9	full_length	480
BSBA_9	chimeric	198
BSBA_9	ambiguous	33
BSBB_1	chimeric	604
BSBB_1	full_length	59
BSBB_1	ambiguous	6
BSBB_10	cannot_find_barcode	49
BSBB_2	chimeric	123
BSBB_2	ambiguous	39
BSBB_2	full_length	30
BSBB_3	chimeric	26
BSBB_3	full_length	12
BSBB_3	ambiguous	2
BSBB_4	full_length	10
BSBB_4	chimeric	6
BSBB_5	full_length	8
BSBB_5	ambiguous	1
BSBB_6	full_length	27
BSBB_6	chimeric	14
BSBB_6	ambiguous	1
BSBB_7	full_length	4
BSBB_7	RT_error	2
BSBB_8	chimeric	93
BSBB_8	full_length	23
BSBB_8	ambiguous	4
BSBB_9	chimeric	27
BSBB_9	full_length	11
BSBB_9	ambiguous	3
BSBL_1	chimeric	25
BSBL_1	ambiguous	2
BSBL_1	full_length	2
BSBL_10	full_length	12
BSBL_2	chimeric	68
BSBL_2	full_length	20
BSBL_3	full_length	17
BSBL_3	ambiguous	10
BSBL_3	chimeric	2
BSBL_4	full_length	8
BSBL_5	chimeric	548
BSBL_5	full_length	45
BSBL_5	ambiguous	1
BSBL_6	full_length	3
BSBL_7	full_length	58
BSBL_7	chimeric	14
BSBL_7	ambiguous	1
BSBL_8	full_length	32
BSBL_9	chimeric	308
BSBL_9	full_length	53
BSBL_9	ambiguous	8
BSBS_1	full_length	24
BSBS_1	ambiguous	1
BSBS_1	chimeric	1
BSBS_10	full_length	17
BSBS_10	ambiguous	1
BSBS_2	ambiguous	6
BSBS_2	full_length	2
BSBS_3	full_length	97
BSBS_3	ambiguous	5
BSBS_3	chimeric	2
BSBS_4	ambiguous	6
BSBS_4	full_length	3
BSBS_5	chimeric	42
BSBS_5	full_length	32
BSBS_5	ambiguous	1
BSBS_6	full_length	81
BSBS_6	chimeric	51
BSBS_6	ambiguous	4
BSBS_7	chimeric	60
BSBS_7	full_length	6
BSBS_8	ambiguous	4
BSBS_8	full_length	1
BSBS_9	full_length	12
BSBS_9	chimeric	4
BSBp_1	full_length	61
BSBp_1	chimeric	25
BSBp_1	ambiguous	6
BSBp_10	full_length	10
BSBp_10	ambiguous	4
BSBp_10	chimeric	1
BSBp_2	chimeric	45
BSBp_2	full_length	20
BSBp_3	ambiguous	31
BSBp_3	chimeric	8
BSBp_3	full_length	8
BSBp_4	full_length	84
BSBp_4	chimeric	3
BSBp_5	chimeric	85
BSBp_5	full_length	11
BSBp_5	ambiguous	1
BSBp_6	full_length	42
BSBp_6	chimeric	3
BSBp_6	ambiguous	1
BSBp_7	full_length	31
BSBp_7	chimeric	5
BSBp_7	ambiguous	3
BSBp_8	full_length	16
BSBp_8	ambiguous	3
BSBp_8	chimeric	1
BSBp_9	chimeric	74
BSBp_9	ambiguous	23
BSBp_9	full_length	17
BSLA_1	full_length	10
BSLA_10	full_length	86
BSLA_10	chimeric	2
BSLA_2	full_length	890
BSLA_2	ambiguous	45
BSLA_2	chimeric	40
BSLA_3	full_length	1597
BSLA_3	chimeric	124
BSLA_3	ambiguous	88
BSLA_4	ambiguous	102
BSLA_4	chimeric	77
BSLA_4	full_length	71
BSLA_5	full_length	74
BSLA_5	chimeric	25
BSLA_5	ambiguous	23
BSLA_6	full_length	828
BSLA_6	ambiguous	181
BSLA_6	chimeric	20
BSLA_7	full_length	267
BSLA_7	ambiguous	17
BSLA_7	chimeric	7
BSLA_8	full_length	449
BSLA_8	ambiguous	8
BSLA_8	chimeric	3
BSLA_9	full_length	367
BSLA_9	chimeric	13
BSLA_9	ambiguous	1
BSLB_1	full_length	92
BSLB_1	chimeric	16
BSLB_10	full_length	74
BSLB_10	chimeric	2
BSLB_10	ambiguous	1
BSLB_2	full_length	35
BSLB_2	chimeric	18
BSLB_2	ambiguous	2
BSLB_3	chimeric	7
BSLB_3	ambiguous	6
BSLB_4	full_length	78
BSLB_4	chimeric	22
BSLB_4	ambiguous	8
BSLB_5	full_length	98
BSLB_5	chimeric	68
BSLB_5	ambiguous	8
BSLB_6	full_length	13
BSLB_6	chimeric	3
BSLB_7	full_length	23
BSLB_7	chimeric	2
BSLB_8	full_length	17
BSLB_8	chimeric	7
BSLB_8	ambiguous	2
BSLB_9	full_length	37
BSLB_9	chimeric	9
BSLL_1	full_length	22
BSLL_10	full_length	40
BSLL_10	chimeric	5
BSLL_2	full_length	17
BSLL_2	chimeric	9
BSLL_3	chimeric	8
BSLL_3	full_length	3
BSLL_4	full_length	58
BSLL_4	chimeric	19
BSLL_5	full_length	139
BSLL_5	chimeric	19
BSLL_6	full_length	18
BSLL_6	ambiguous	1
BSLL_7	full_length	13
BSLL_7	ambiguous	1
BSLL_8	cannot_find_barcode	70
BSLL_9	chimeric	60
BSLL_9	full_length	57
BSLL_9	ambiguous	7
BSLS_1	ambiguous	72
BSLS_1	full_length	36
BSLS_1	chimeric	19
BSLS_10	full_length	92
BSLS_10	chimeric	34
BSLS_10	ambiguous	9
BSLS_2	chimeric	43
BSLS_2	full_length	21
BSLS_2	ambiguous	2
BSLS_3	full_length	89
BSLS_3	chimeric	14
BSLS_3	ambiguous	1
BSLS_4	full_length	19
BSLS_4	ambiguous	3
BSLS_5	full_length	111
BSLS_5	ambiguous	2
BSLS_6	ambiguous	7
BSLS_6	full_length	1
BSLS_7	full_length	70
BSLS_7	chimeric	38
BSLS_7	ambiguous	1
BSLS_8	chimeric	165
BSLS_8	full_length	17
BSLS_9	full_length	124
BSLS_9	chimeric	2
BSLS_9	ambiguous	1
BSLp_1	full_length	32
BSLp_1	chimeric	2
BSLp_1	ambiguous	1
BSLp_10	full_length	27
BSLp_10	chimeric	3
BSLp_10	ambiguous	1
BSLp_2	full_length	73
BSLp_2	chimeric	36
BSLp_2	ambiguous	29
BSLp_3	full_length	2
BSLp_4	full_length	10
BSLp_4	ambiguous	4
BSLp_4	chimeric	3
BSLp_5	full_length	102
BSLp_5	chimeric	6
BSLp_5	ambiguous	5
BSLp_6	chimeric	294
BSLp_6	full_length	140
BSLp_6	ambiguous	7
BSLp_7	full_length	45
BSLp_7	ambiguous	14
BSLp_8	full_length	24
BSLp_8	chimeric	19
BSLp_8	ambiguous	3
BSLp_9	full_length	34
BSSA_1	full_length	793
BSSA_1	ambiguous	163
BSSA_1	chimeric	32
BSSA_10	full_length	414
BSSA_10	ambiguous	60
BSSA_10	chimeric	29
BSSA_2	full_length	163
BSSA_2	chimeric	4
BSSA_2	ambiguous	3
BSSA_3	full_length	520
BSSA_3	chimeric	64
BSSA_3	ambiguous	9
BSSA_3	RT_error	1
BSSA_4	full_length	456
BSSA_4	ambiguous	78
BSSA_4	chimeric	5
BSSA_5	full_length	1474
BSSA_5	chimeric	311
BSSA_5	ambiguous	79
BSSA_6	full_length	480
BSSA_6	ambiguous	16
BSSA_6	chimeric	11
BSSA_7	full_length	228
BSSA_7	chimeric	11
BSSA_8	full_length	180
BSSA_8	chimeric	12
BSSA_8	ambiguous	3
BSSA_9	full_length	200
BSSA_9	chimeric	35
BSSB_1	full_length	133
BSSB_1	ambiguous	35
BSSB_1	chimeric	2
BSSB_10	full_length	41
BSSB_10	chimeric	32
BSSB_10	ambiguous	15
BSSB_2	chimeric	10
BSSB_2	full_length	1
BSSB_3	full_length	73
BSSB_3	chimeric	11
BSSB_3	ambiguous	7
BSSB_4	ambiguous	7
BSSB_4	chimeric	3
BSSB_5	chimeric	100
BSSB_5	full_length	29
BSSB_5	ambiguous	2
BSSB_6	chimeric	2
BSSB_7	full_length	29
BSSB_7	chimeric	17
BSSB_7	ambiguous	1
BSSB_8	ambiguous	8
BSSB_8	full_length	7
BSSB_9	chimeric	21
BSSB_9	full_length	18
BSSB_9	ambiguous	3
BSSL_1	chimeric	94
BSSL_1	full_length	64
BSSL_10	full_length	49
BSSL_10	chimeric	1
BSSL_2	chimeric	111
BSSL_2	full_length	66
BSSL_3	full_length	109
BSSL_3	chimeric	25
BSSL_3	ambiguous	5
BSSL_4	full_length	6
BSSL_5	full_length	10
BSSL_5	ambiguous	1
BSSL_5	chimeric	1
BSSL_6	full_length	12
BSSL_6	ambiguous	1
BSSL_7	chimeric	61
BSSL_7	full_length	60
BSSL_7	ambiguous	9
BSSL_8	full_length	3
BSSL_8	chimeric	2
BSSL_8	ambiguous	1
BSSL_9	full_length	33
BSSL_9	ambiguous	1
BSSL_9	chimeric	1
BSSS_1	full_length	14
BSSS_1	ambiguous	3
BSSS_1	chimeric	3
BSSS_10	chimeric	42
BSSS_10	full_length	36
BSSS_10	ambiguous	10
BSSS_2	chimeric	246
BSSS_2	full_length	83
BSSS_2	ambiguous	6
BSSS_3	chimeric	440
BSSS_3	full_length	51
BSSS_3	ambiguous	9
BSSS_4	full_length	10
BSSS_4	ambiguous	2
BSSS_5	full_length	96
BSSS_5	ambiguous	18
BSSS_5	chimeric	4
BSSS_6	full_length	10
BSSS_6	ambiguous	3
BSSS_6	chimeric	2
BSSS_7	full_length	35
BSSS_7	ambiguous	5
BSSS_7	chimeric	3
BSSS_8	full_length	9
BSSS_8	ambiguous	5
BSSS_8	chimeric	4
BSSS_9	chimeric	2
BSSp_1	chimeric	153
BSSp_1	full_length	34
BSSp_1	ambiguous	10
BSSp_10	full_length	173
BSSp_10	chimeric	100
BSSp_10	ambiguous	61
BSSp_2	full_length	22
BSSp_2	ambiguous	3
BSSp_2	chimeric	2
BSSp_3	full_length	12
BSSp_3	chimeric	6
BSSp_3	ambiguous	3
BSSp_4	full_length	87
BSSp_4	chimeric	15
BSSp_4	ambiguous	4
BSSp_5	full_length	25
BSSp_6	ambiguous	3
BSSp_7	chimeric	27
BSSp_7	full_length	24
BSSp_7	ambiguous	1
BSSp_8	full_length	114
BSSp_8	chimeric	36
BSSp_8	ambiguous	7
BSSp_9	full_length	9
BSSp_9	ambiguous	3
BSSp_9	chimeric	1
BSpA_1	full_length	1057
BSpA_1	chimeric	316
BSpA_1	ambiguous	4
BSpA_10	full_length	203
BSpA_10	ambiguous	18
BSpA_10	chimeric	2
BSpA_2	full_length	1123
BSpA_2	ambiguous	40
BSpA_2	chimeric	6
BSpA_3	full_length	133
BSpA_3	chimeric	6
BSpA_3	ambiguous	1
BSpA_4	full_length	506
BSpA_4	ambiguous	78
BSpA_4	chimeric	10
BSpA_5	full_length	174
BSpA_5	chimeric	19
BSpA_5	ambiguous	15
BSpA_6	full_length	60
BSpA_6	chimeric	19
BSpA_6	ambiguous	5
BSpA_7	full_length	1018
BSpA_7	ambiguous	22
BSpA_7	chimeric	9
BSpA_8	full_length	589
BSpA_8	chimeric	517
BSpA_8	ambiguous	7
BSpA_9	full_length	789
BSpA_9	chimeric	314
BSpA_9	cannot_find_barcode	107
BSpA_9	ambiguous	11
BSpB_1	full_length	53
BSpB_1	ambiguous	11
BSpB_1	chimeric	1
BSpB_10	chimeric	45
BSpB_10	ambiguous	4
BSpB_10	full_length	3
BSpB_2	full_length	22
BSpB_2	ambiguous	1
BSpB_3	full_length	8
BSpB_3	ambiguous	3
BSpB_3	chimeric	1
BSpB_4	chimeric	50
BSpB_4	full_length	46
BSpB_4	ambiguous	8
BSpB_5	full_length	21
BSpB_5	ambiguous	9
BSpB_5	chimeric	3
BSpB_6	full_length	35
BSpB_6	chimeric	14
BSpB_6	ambiguous	2
BSpB_7	chimeric	94
BSpB_7	full_length	44
BSpB_8	chimeric	9
BSpB_8	full_length	5
BSpB_9	full_length	78
BSpB_9	chimeric	51
BSpB_9	ambiguous	20
BSpL_1	full_length	17
BSpL_1	chimeric	2
BSpL_1	ambiguous	1
BSpL_10	full_length	1
BSpL_2	full_length	104
BSpL_2	chimeric	49
BSpL_2	ambiguous	2
BSpL_3	ambiguous	29
BSpL_3	chimeric	2
BSpL_3	full_length	2
BSpL_4	full_length	68
BSpL_4	ambiguous	5
BSpL_4	chimeric	3
BSpL_5	cannot_find_barcode	13
BSpL_6	chimeric	55
BSpL_6	full_length	34
BSpL_6	ambiguous	7
BSpL_7	full_length	135
BSpL_7	ambiguous	25
BSpL_7	chimeric	2
BSpL_8	full_length	56
BSpL_8	chimeric	1
BSpL_9	chimeric	45
BSpL_9	ambiguous	25
BSpL_9	full_length	13
BSpS_1	full_length	108
BSpS_1	ambiguous	2
BSpS_1	chimeric	1
BSpS_10	full_length	234
BSpS_10	ambiguous	17
BSpS_10	chimeric	3
BSpS_2	full_length	98
BSpS_2	chimeric	7
BSpS_2	ambiguous	6
BSpS_3	chimeric	45
BSpS_3	full_length	33
BSpS_3	ambiguous	1
BSpS_4	chimeric	45
BSpS_4	full_length	29
BSpS_4	ambiguous	9
BSpS_5	chimeric	110
BSpS_5	full_length	49
BSpS_5	ambiguous	3
BSpS_6	chimeric	1355
BSpS_6	full_length	130
BSpS_6	ambiguous	30
BSpS_7	full_length	32
BSpS_7	ambiguous	23
BSpS_7	chimeric	22
BSpS_8	full_length	53
BSpS_8	chimeric	4
BSpS_9	cannot_find_barcode	74
BSpp_1	chimeric	79
BSpp_1	full_length	48
BSpp_1	ambiguous	26
BSpp_10	full_length	13
BSpp_10	ambiguous	7
BSpp_2	chimeric	100
BSpp_2	full_length	27
BSpp_2	ambiguous	1
BSpp_3	full_length	7
BSpp_3	ambiguous	1
BSpp_4	ambiguous	12
BSpp_4	full_length	5
BSpp_5	chimeric	123
BSpp_5	full_length	92
BSpp_5	ambiguous	2
BSpp_6	chimeric	72
BSpp_6	ambiguous	14
BSpp_6	full_length	3
BSpp_7	full_length	27
BSpp_7	chimeric	15
BSpp_7	ambiguous	3
BSpp_8	chimeric	136
BSpp_8	full_length	15
BSpp_9	chimeric	34
BSpp_9	full_length	28
BSpp_9	ambiguous	11
BpAA_1	full_length	2427
BpAA_1	chimeric	11
BpAA_1	ambiguous	7
BpAA_10	ambiguous	21
BpAA_10	full_length	20
BpAA_10	chimeric	7
BpAA_2	full_length	142
BpAA_2	chimeric	3
BpAA_2	ambiguous	1
BpAA_3	full_length	440
BpAA_3	ambiguous	41
BpAA_3	chimeric	4
BpAA_4	full_length	361
BpAA_4	chimeric	83
BpAA_4	ambiguous	13
BpAA_5	full_length	505
BpAA_5	ambiguous	120
BpAA_5	chimeric	2
BpAA_6	full_length	1260
BpAA_6	ambiguous	156
BpAA_6	chimeric	4
BpAA_7	full_length	840
BpAA_7	ambiguous	26
BpAA_7	chimeric	4
BpAA_8	full_length	984
BpAA_8	ambiguous	74
BpAA_8	chimeric	2
BpAA_9	full_length	220
BpAA_9	chimeric	8
BpAA_9	ambiguous	1
BpAB_1	full_length	55
BpAB_1	ambiguous	19
BpAB_1	chimeric	1
BpAB_10	full_length	347
BpAB_10	chimeric	31
BpAB_10	ambiguous	24
BpAB_2	full_length	333
BpAB_2	ambiguous	169
BpAB_2	chimeric	20
BpAB_3	full_length	100
BpAB_3	chimeric	2
BpAB_3	ambiguous	1
BpAB_4	full_length	194
BpAB_4	ambiguous	10
BpAB_4	chimeric	1
BpAB_5	full_length	291
BpAB_5	chimeric	33
BpAB_5	ambiguous	27
BpAB_6	full_length	24
BpAB_7	full_length	106
BpAB_7	ambiguous	8
BpAB_7	chimeric	7
BpAB_8	full_length	262
BpAB_8	ambiguous	44
BpAB_8	chimeric	9
BpAB_9	full_length	62
BpAB_9	ambiguous	6
BpAB_9	chimeric	3
BpAL_1	full_length	103
BpAL_1	chimeric	15
BpAL_10	full_length	72
BpAL_10	chimeric	38
BpAL_2	full_length	21
BpAL_3	full_length	81
BpAL_3	chimeric	11
BpAL_4	full_length	316
BpAL_4	chimeric	48
BpAL_4	ambiguous	1
BpAL_5	full_length	454
BpAL_5	chimeric	6
BpAL_5	ambiguous	2
BpAL_6	full_length	47
BpAL_6	ambiguous	20
BpAL_6	chimeric	12
BpAL_7	full_length	193
BpAL_7	chimeric	58
BpAL_7	ambiguous	11
BpAL_8	full_length	801
BpAL_8	ambiguous	23
BpAL_8	chimeric	6
BpAL_9	full_length	631
BpAL_9	ambiguous	33
BpAL_9	chimeric	22
BpAS_1	full_length	519
BpAS_1	chimeric	57
BpAS_1	ambiguous	43
BpAS_10	full_length	286
BpAS_10	chimeric	3
BpAS_10	ambiguous	1
BpAS_2	full_length	71
BpAS_2	chimeric	16
BpAS_2	ambiguous	1
BpAS_3	full_length	301
BpAS_3	ambiguous	19
BpAS_3	chimeric	3
BpAS_4	full_length	52
BpAS_4	ambiguous	4
BpAS_4	chimeric	1
BpAS_5	full_length	95
BpAS_5	chimeric	1
BpAS_6	full_length	145
BpAS_6	ambiguous	17
BpAS_7	full_length	56
BpAS_7	ambiguous	1
BpAS_8	full_length	46
BpAS_9	full_length	47
BpAS_9	ambiguous	1
BpAp_1	chimeric	64
BpAp_1	ambiguous	48
BpAp_1	full_length	18
BpAp_10	full_length	53
BpAp_10	ambiguous	1
BpAp_2	full_length	450
BpAp_2	ambiguous	2
BpAp_2	chimeric	2
BpAp_3	full_length	147
BpAp_3	chimeric	118
BpAp_3	ambiguous	4
BpAp_4	full_length	41
BpAp_4	ambiguous	9
BpAp_5	chimeric	10
BpAp_5	full_length	5
BpAp_6	full_length	38
BpAp_6	chimeric	2
BpAp_6	ambiguous	1
BpAp_7	full_length	172
BpAp_7	ambiguous	4
BpAp_7	chimeric	3
BpAp_8	full_length	303
BpAp_8	ambiguous	14
BpAp_8	chimeric	14
BpAp_9	full_length	32
BpAp_9	chimeric	10
BpAp_9	ambiguous	4
BpBA_1	full_length	19
BpBA_1	ambiguous	9
BpBA_10	full_length	30
BpBA_10	chimeric	2
BpBA_10	ambiguous	1
BpBA_2	full_length	108
BpBA_2	chimeric	85
BpBA_2	ambiguous	16
BpBA_3	full_length	99
BpBA_3	chimeric	58
BpBA_3	ambiguous	5
BpBA_4	full_length	397
BpBA_4	chimeric	221
BpBA_4	ambiguous	18
BpBA_5	ambiguous	10
BpBA_5	full_length	8
BpBA_5	chimeric	7
BpBA_6	full_length	300
BpBA_6	ambiguous	10
BpBA_6	chimeric	9
BpBA_7	full_length	22
BpBA_7	chimeric	5
BpBA_8	full_length	88
BpBA_8	ambiguous	21
BpBA_8	chimeric	15
BpBA_9	chimeric	41
BpBA_9	full_length	15
BpBA_9	ambiguous	5
BpBB_1	full_length	10
BpBB_1	ambiguous	7
BpBB_1	chimeric	7
BpBB_10	full_length	43
BpBB_10	chimeric	13
BpBB_10	ambiguous	4
BpBB_2	full_length	5
BpBB_2	chimeric	2
BpBB_2	ambiguous	1
BpBB_3	ambiguous	4
BpBB_3	full_length	2
BpBB_4	full_length	38
BpBB_4	ambiguous	7
BpBB_4	chimeric	3
BpBB_5	full_length	38
BpBB_5	chimeric	8
BpBB_5	ambiguous	3
BpBB_6	chimeric	55
BpBB_6	full_length	4
BpBB_6	ambiguous	3
BpBB_7	full_length	12
BpBB_7	chimeric	7
BpBB_7	ambiguous	3
BpBB_8	full_length	53
BpBB_8	chimeric	23
BpBB_8	ambiguous	3
BpBB_9	full_length	6
BpBB_9	ambiguous	2
BpBB_9	chimeric	2
BpBL_1	full_length	29
BpBL_1	chimeric	10
BpBL_1	ambiguous	7
BpBL_10	full_length	4
BpBL_2	full_length	7
BpBL_2	ambiguous	3
BpBL_2	chimeric	3
BpBL_3	ambiguous	31
BpBL_3	full_length	5
BpBL_4	full_length	5
BpBL_4	chimeric	2
BpBL_4	ambiguous	1
BpBL_5	full_length	13
BpBL_5	ambiguous	2
BpBL_5	chimeric	1
BpBL_6	chimeric	102
BpBL_6	full_length	13
BpBL_6	ambiguous	3
BpBL_7	chimeric	52
BpBL_7	full_length	7
BpBL_8	full_length	8
BpBL_8	ambiguous	5
BpBL_8	chimeric	5
BpBL_9	full_length	21
BpBL_9	chimeric	4
BpBL_9	ambiguous	2
BpBS_1	full_length	36
BpBS_1	chimeric	17
BpBS_1	ambiguous	5
BpBS_10	cannot_find_barcode	215
BpBS_2	cannot_find_barcode	107
BpBS_3	full_length	25
BpBS_3	ambiguous	2
BpBS_4	full_length	28
BpBS_4	chimeric	6
BpBS_4	ambiguous	3
BpBS_5	chimeric	109
BpBS_5	full_length	6
BpBS_5	ambiguous	1
BpBS_6	chimeric	40
BpBS_6	full_length	39
BpBS_6	ambiguous	5
BpBS_7	full_length	8
BpBS_7	chimeric	4
BpBS_8	chimeric	53
BpBS_8	ambiguous	7
BpBS_8	full_length	6
BpBS_9	full_length	25
BpBS_9	chimeric	24
BpBS_9	ambiguous	1
BpBp_1	full_length	147
BpBp_1	chimeric	135
BpBp_1	ambiguous	8
BpBp_10	chimeric	16
BpBp_10	full_length	4
BpBp_10	ambiguous	1
BpBp_2	ambiguous	2
BpBp_2	full_length	1
BpBp_3	full_length	27
BpBp_3	ambiguous	15
BpBp_3	chimeric	1
BpBp_4	cannot_find_barcode	81
BpBp_5	full_length	40
BpBp_5	chimeric	3
BpBp_6	chimeric	219
BpBp_6	full_length	30
BpBp_6	ambiguous	12
BpBp_7	chimeric	173
BpBp_7	ambiguous	82
BpBp_7	full_length	25
BpBp_8	full_length	16
BpBp_8	chimeric	8
BpBp_8	ambiguous	3
BpBp_9	full_length	1
BpLA_1	full_length	104
BpLA_1	ambiguous	7
BpLA_10	full_length	190
BpLA_10	chimeric	21
BpLA_10	ambiguous	17
BpLA_2	full_length	614
BpLA_2	chimeric	109
BpLA_2	ambiguous	9
BpLA_3	full_length	389
BpLA_3	chimeric	119
BpLA_3	ambiguous	39
BpLA_4	full_length	428
BpLA_4	chimeric	71
BpLA_4	ambiguous	23
BpLA_5	ambiguous	162
BpLA_5	full_length	159
BpLA_5	chimeric	18
BpLA_6	full_length	621
BpLA_7	full_length	357
BpLA_7	ambiguous	33
BpLA_7	chimeric	23
BpLA_8	full_length	189
BpLA_8	chimeric	13
BpLA_8	ambiguous	11
BpLA_9	full_length	584
BpLA_9	chimeric	5
BpLA_9	ambiguous	1
BpLB_1	full_length	16
BpLB_1	ambiguous	10
BpLB_1	chimeric	1
BpLB_10	full_length	11
BpLB_10	ambiguous	7
BpLB_2	full_length	102
BpLB_2	chimeric	58
BpLB_2	ambiguous	12
BpLB_3	full_length	28
BpLB_3	ambiguous	7
BpLB_3	chimeric	4
BpLB_4	full_length	76
BpLB_4	ambiguous	16
BpLB_4	chimeric	1
BpLB_5	full_length	145
BpLB_5	ambiguous	27
BpLB_5	chimeric	1
BpLB_6	full_length	170
BpLB_6	chimeric	5
BpLB_6	ambiguous	2
BpLB_7	full_length	22
BpLB_7	ambiguous	1
BpLB_8	full_length	82
BpLB_8	ambiguous	5
BpLB_8	chimeric	4
BpLB_9	chimeric	70
BpLB_9	ambiguous	30
BpLB_9	full_length	26
BpLL_1	full_length	51
BpLL_1	chimeric	3
BpLL_10	chimeric	228
BpLL_10	full_length	107
BpLL_10	ambiguous	15
BpLL_2	cannot_find_barcode	89
BpLL_3	full_length	31
BpLL_3	ambiguous	2
BpLL_4	full_length	123
BpLL_4	chimeric	11
BpLL_4	ambiguous	4
BpLL_5	full_length	59
BpLL_5	chimeric	34
BpLL_5	ambiguous	5
BpLL_6	full_length	10
BpLL_7	chimeric	60
BpLL_7	full_length	31
BpLL_8	full_length	158
BpLL_8	RT_error	3
BpLL_8	chimeric	3
BpLL_8	ambiguous	2
BpLL_9	full_length	45
BpLL_9	ambiguous	12
BpLS_1	full_length	64
BpLS_1	ambiguous	20
BpLS_10	full_length	56
BpLS_10	ambiguous	11
BpLS_2	full_length	26
BpLS_3	full_length	105
BpLS_3	ambiguous	2
BpLS_3	chimeric	1
BpLS_4	full_length	64
BpLS_4	ambiguous	8
BpLS_4	chimeric	2
BpLS_5	full_length	41
BpLS_5	chimeric	18
BpLS_6	full_length	182
BpLS_6	chimeric	37
BpLS_6	ambiguous	6
BpLS_7	full_length	47
BpLS_7	chimeric	3
BpLS_8	full_length	80
BpLS_8	chimeric	2
BpLS_9	ambiguous	402
BpLS_9	full_length	37
BpLS_9	chimeric	1
BpLp_1	full_length	97
BpLp_1	ambiguous	24
BpLp_1	chimeric	5
BpLp_2	full_length	144
BpLp_2	chimeric	66
BpLp_2	ambiguous	5
BpLp_3	full_length	102
BpLp_3	chimeric	17
BpLp_4	full_length	11
BpLp_4	chimeric	1
BpLp_5	ambiguous	15
BpLp_5	full_length	4
BpLp_6	full_length	148
BpLp_6	ambiguous	5
BpLp_6	chimeric	5
BpLp_7	chimeric	26
BpLp_7	full_length	14
BpLp_7	ambiguous	3
BpLp_8	full_length	27
BpLp_8	ambiguous	2
BpLp_8	chimeric	1
BpLp_9	chimeric	38
BpLp_9	full_length	30
BpLp_9	ambiguous	1
BpSA_1	full_length	1447
BpSA_1	chimeric	108
BpSA_1	ambiguous	50
BpSA_10	full_length	419
BpSA_10	ambiguous	36
BpSA_10	chimeric	3
BpSA_2	full_length	226
BpSA_2	chimeric	7
BpSA_3	full_length	210
BpSA_3	chimeric	27
BpSA_3	ambiguous	2
BpSA_4	full_length	107
BpSA_4	ambiguous	53
BpSA_4	chimeric	47
BpSA_5	full_length	852
BpSA_5	ambiguous	73
BpSA_5	chimeric	13
BpSA_6	full_length	140
BpSA_6	chimeric	17
BpSA_6	ambiguous	16
BpSA_7	full_length	577
BpSA_7	ambiguous	50
BpSA_7	chimeric	48
BpSA_8	full_length	225
BpSA_8	ambiguous	46
BpSA_8	chimeric	6
BpSA_9	full_length	783
BpSA_9	chimeric	29
BpSA_9	ambiguous	12
BpSB_1	full_length	63
BpSB_1	chimeric	48
BpSB_1	ambiguous	10
BpSB_10	full_length	9
BpSB_10	chimeric	1
BpSB_2	full_length	95
BpSB_2	ambiguous	8
BpSB_2	chimeric	6
BpSB_3	full_length	17
BpSB_3	chimeric	5
BpSB_3	ambiguous	3
BpSB_4	full_length	140
BpSB_4	chimeric	90
BpSB_4	ambiguous	16
BpSB_5	full_length	87
BpSB_5	ambiguous	5
BpSB_5	chimeric	2
BpSB_6	chimeric	43
BpSB_6	full_length	19
BpSB_7	full_length	25
BpSB_7	chimeric	14
BpSB_7	ambiguous	2
BpSB_8	full_length	31
BpSB_8	ambiguous	9
BpSB_8	chimeric	7
BpSB_9	full_length	50
BpSB_9	ambiguous	10
BpSB_9	chimeric	4
BpSL_1	full_length	101
BpSL_1	chimeric	32
BpSL_10	full_length	28
BpSL_10	ambiguous	2
BpSL_10	chimeric	2
BpSL_2	full_length	122
BpSL_2	ambiguous	14
BpSL_2	chimeric	5
BpSL_3	full_length	23
BpSL_3	chimeric	1
BpSL_4	full_length	93
BpSL_4	chimeric	24
BpSL_4	ambiguous	2
BpSL_5	ambiguous	27
BpSL_5	full_length	9
BpSL_6	full_length	73
BpSL_6	ambiguous	50
BpSL_6	chimeric	6
BpSL_7	full_length	109
BpSL_7	chimeric	20
BpSL_7	ambiguous	5
BpSL_8	chimeric	104
BpSL_8	full_length	84
BpSL_8	ambiguous	17
BpSL_9	chimeric	216
BpSL_9	full_length	122
BpSL_9	ambiguous	2
BpSS_1	ambiguous	14
BpSS_1	full_length	9
BpSS_10	full_length	89
BpSS_10	ambiguous	2
BpSS_2	full_length	65
BpSS_2	chimeric	7
BpSS_3	full_length	25
BpSS_4	full_length	28
BpSS_4	ambiguous	4
BpSS_5	full_length	50
BpSS_5	chimeric	48
BpSS_5	ambiguous	24
BpSS_6	full_length	31
BpSS_6	ambiguous	8
BpSS_6	chimeric	3
BpSS_7	full_length	82
BpSS_7	chimeric	12
BpSS_7	ambiguous	6
BpSS_8	full_length	5
BpSS_9	full_length	166
BpSS_9	chimeric	7
BpSS_9	ambiguous	1
